Core,CoringDevice,Latitude,Longitude,WaterDepth_m,Ocean,SampleLabel,SampleDepthTop_m,SampleDepthBottom_m,SampleDepthMid_m,CalendarAge_cal_ky_BP,ChronozoneLevel,SedimentationRate_cm_ky,Laboratory,Publication,ChronologySource,AddedBy,DateOfAddition,Source,TaxonomicNotes,Count,QCNote,Dentigloborotalia_anfracta,Globorotalia_cavernula,Globorotalia_crassaformis,Globorotalia_hirsuta,Globorotalia_menardii,Globorotalia_scitula,Globorotalia_truncatulinoides,Globorotalia_tumida,Globorotalia_ungulata,Globorotalia_theyeri,Globoconella_inflata,Neogloboquadrina_dutertrei,Neogloboquadrina_incompta,Neogloboquadrina_pachyderma,Pulleniatina_obliquiloculata,Globoquadrina_conglomerata,Globorotaloides_hexagonus,Berggrenia_pumilio,Globigerina_bulloides,Globigerina_falconensis,Globigerinoides_conglobatus,Globigerinoides_ruber,Globigerinoides_white,Trilobatus_sacculifer,Globigerinoides_tenellus,Orbulina_universa,Beella_digitata,Globigerinella_siphonifera,Globigerinella_calida,Globigerinella_adamsi,Turborotalita_quinqueloba,Turborotalita_humilis,Globoturborotalita_rubescens,Sphaeroidinella_dehiscens,Candeina_nitida,Globigerinita_glutinata,Globigerinita_uvula,Globigerinita_minuta,Tenuitella_iota,Hastigerina_pelagica,Hastigerinella_digitata,Globorotalia_menardii_Globorotalia_tumida,Globigerinoides_ruber_Globigerinoides_white,Turborotalita_humilis_Berggrenia_pumilio,Globorotalia_truncatulinoides_dextral_coiling,Globorotalia_truncatulinoides_sinistral_coiling,Trilobatus_sacculifer_w_sac_chamber,Trilobatus_sacculifer_wo_sac_chamber,Turborotalita_quinqueloba_dextral_coiling,Turborotalita_quinqueloba_sinistral_coiling,unidentified,siteID,sampleID,isCounts,inMARGO
MD97-2138,Calypso Corer,1.42,146.236,1960,Pacific,NA,NA,NA,1.9,19.988,2,NA,NA,10.1029/2006PA001269,NA,Lukas Jonkers,05/02/2019,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/degaridel-thoron2007/degaridel-thoron2007.xls,"combined sacculifer w and w/o sac, crassula added to unidentified",398,NA,0,0,0,3,7,0,3,4,0,0,0,52,2,0,12,0,0,0,51,7,1,0,107,14,13,0,0,16,4,0,0,0,6,0,0,83,0,0,0,0,0,11,0,0,NA,NA,NA,NA,0,0,2,LGM_0585,LGM_0585_2,TRUE,FALSE
MD97-2138,Calypso Corer,1.42,146.236,1960,Pacific,NA,NA,NA,1.95,20.4,2,NA,NA,10.1029/2006PA001269,NA,Lukas Jonkers,05/02/2019,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/degaridel-thoron2007/degaridel-thoron2007.xls,"combined sacculifer w and w/o sac, crassula added to unidentified",365,NA,0,0,0,0,3,0,0,7,0,0,0,59,2,0,17,0,0,0,61,6,2,0,78,7,5,0,1,21,2,0,0,0,12,0,0,71,0,0,0,0,0,10,0,0,0,0,NA,NA,0,0,1,LGM_0585,LGM_0585_3,TRUE,FALSE
MD97-2138,Calypso Corer,1.42,146.236,1960,Pacific,NA,NA,NA,2,20.818,2,NA,NA,10.1029/2006PA001269,NA,Lukas Jonkers,05/02/2019,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/degaridel-thoron2007/degaridel-thoron2007.xls,"combined sacculifer w and w/o sac, crassula added to unidentified",370,NA,0,0,0,0,15,0,0,2,0,0,0,40,3,0,26,3,7,0,73,0,2,0,51,13,1,1,0,17,2,0,0,0,9,0,0,81,0,0,0,0,0,17,0,0,0,0,NA,NA,0,0,7,LGM_0585,LGM_0585_4,TRUE,FALSE
MD97-2138,Calypso Corer,1.42,146.236,1960,Pacific,NA,NA,NA,2.05,21.244,2,NA,NA,10.1029/2006PA001269,NA,Lukas Jonkers,05/02/2019,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/degaridel-thoron2007/degaridel-thoron2007.xls,"combined sacculifer w and w/o sac, crassula added to unidentified",358,NA,0,0,0,0,4,2,0,11,0,0,0,48,0,0,20,0,0,0,63,9,1,0,85,10,7,1,0,11,4,0,0,0,6,0,0,56,0,0,0,0,0,15,0,0,0,0,NA,NA,0,0,5,LGM_0585,LGM_0585_5,TRUE,FALSE
MD97-2138,Calypso Corer,1.42,146.236,1960,Pacific,NA,NA,NA,2.1,21.677,2,NA,NA,10.1029/2006PA001269,NA,Lukas Jonkers,05/02/2019,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/degaridel-thoron2007/degaridel-thoron2007.xls,"combined sacculifer w and w/o sac, crassula added to unidentified",402,NA,0,0,0,1,7,1,1,9,0,0,0,60,0,0,24,0,0,0,75,7,3,0,94,8,11,2,0,13,0,0,0,0,8,0,0,62,0,0,0,0,0,16,0,0,NA,NA,NA,NA,0,0,0,LGM_0585,LGM_0585_6,TRUE,FALSE
MD97-2138,Calypso Corer,1.42,146.236,1960,Pacific,NA,NA,NA,2.15,22.118,2,NA,NA,10.1029/2006PA001269,NA,Lukas Jonkers,05/02/2019,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/degaridel-thoron2007/degaridel-thoron2007.xls,"combined sacculifer w and w/o sac, crassula added to unidentified",352,NA,0,0,0,0,6,1,0,10,0,0,0,58,0,0,24,1,0,0,49,5,2,0,74,8,2,0,0,19,4,0,0,0,6,0,0,66,0,0,0,0,0,16,0,0,0,0,NA,NA,0,0,1,LGM_0585,LGM_0585_7,TRUE,FALSE
MD97-2138,Calypso Corer,1.42,146.236,1960,Pacific,NA,NA,NA,2.2,22.569,2,NA,NA,10.1029/2006PA001269,NA,Lukas Jonkers,05/02/2019,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/degaridel-thoron2007/degaridel-thoron2007.xls,"combined sacculifer w and w/o sac, crassula added to unidentified",415,NA,0,0,0,0,18,0,0,5,0,0,0,51,0,0,29,0,0,0,63,5,2,0,94,12,6,1,0,18,0,0,0,0,2,0,0,77,0,0,0,0,0,23,0,0,0,0,NA,NA,0,0,9,LGM_0585,LGM_0585_8,TRUE,FALSE
MD03-2607,Calypso Corer,-36.9607,137.4065,865,Indian,NA,NA,NA,2.2,19.4,1,NA,NA,10.1002/palo.20035,NA,Lukas Jonkers,05/02/2019,author,"ignored bermudezi and crassula as 0 counts, Gs. Quadrilobatus + Gs. quadrilobatus 'sacculifer' combined in sacculifer",399,NA,0,0,0,0,0,2,83,0,0,0,33,30,19,1,0,0,0,0,108,50,0,0,6,0,0,0,0,0,0,0,39,0,11,0,0,17,0,0,0,0,0,0,0,0,3,80,0,0,NA,NA,0,LGM_0586,LGM_0586_1,TRUE,FALSE
MD03-2607,Calypso Corer,-36.9607,137.4065,865,Indian,NA,NA,NA,2.4,20,1,NA,NA,10.1002/palo.20035,NA,Lukas Jonkers,05/02/2019,author,"ignored bermudezi and crassula as 0 counts, Gs. Quadrilobatus + Gs. quadrilobatus 'sacculifer' combined in sacculifer",437,NA,0,0,0,3,0,2,78,0,0,0,45,25,48,0,0,0,0,0,95,39,0,0,15,0,0,0,0,0,4,0,54,0,2,0,0,27,0,0,0,0,0,0,0,0,0,78,0,0,NA,NA,0,LGM_0586,LGM_0586_2,TRUE,FALSE
MD03-2607,Calypso Corer,-36.9607,137.4065,865,Indian,NA,NA,NA,2.6,20.7,1,NA,NA,10.1002/palo.20035,NA,Lukas Jonkers,05/02/2019,author,"ignored bermudezi and crassula as 0 counts, Gs. Quadrilobatus + Gs. quadrilobatus 'sacculifer' combined in sacculifer",447,NA,0,0,0,3,0,1,83,0,0,0,41,14,22,0,0,0,0,0,170,33,0,0,7,0,0,0,0,0,0,0,42,0,9,0,0,22,0,0,0,0,0,0,0,0,2,81,0,0,NA,NA,0,LGM_0586,LGM_0586_3,TRUE,FALSE
MD03-2607,Calypso Corer,-36.9607,137.4065,865,Indian,NA,NA,NA,2.8,21.6,1,NA,NA,10.1002/palo.20035,NA,Lukas Jonkers,05/02/2019,author,"ignored bermudezi and crassula as 0 counts, Gs. Quadrilobatus + Gs. quadrilobatus 'sacculifer' combined in sacculifer",400,NA,0,0,0,1,0,4,98,0,0,0,40,25,9,1,0,0,0,0,94,52,1,0,5,0,0,0,0,0,3,0,36,0,10,0,0,21,0,0,0,0,0,0,0,0,0,98,0,0,NA,NA,0,LGM_0586,LGM_0586_4,TRUE,FALSE
MD03-2607,Calypso Corer,-36.9607,137.4065,865,Indian,NA,NA,NA,3,22.2,1,NA,NA,10.1002/palo.20035,NA,Lukas Jonkers,05/02/2019,author,"ignored bermudezi and crassula as 0 counts, Gs. Quadrilobatus + Gs. quadrilobatus 'sacculifer' combined in sacculifer",331,NA,0,0,0,0,0,0,31,0,0,0,41,9,20,1,0,0,0,0,120,23,0,0,15,0,0,0,0,0,0,0,34,0,8,0,0,29,0,0,0,0,0,0,0,0,0,31,0,0,NA,NA,0,LGM_0586,LGM_0586_5,TRUE,FALSE
GL-1090,NA,-24.92,-42.51,2225,South Atlantic,NA,NA,NA,0.51,19.0672,2,NA,NA,10.1016/j.gloplacha.2017.09.006,NA,Lukas Jonkers,05/02/2019,https://doi.org/10.1594/PANGAEA.881551,NA,NA,NA,0,0,0.44,0.44,3.1,0.22,1.99,0.22,0,0,5.09,0.44,0,0,0.22,0,0,0,1.55,0.66,1.11,11.5,40.93,6.64,2.21,0.88,0,1.77,1.99,0,0.22,0,2.21,0,0.22,15.71,0,0,0,0,0,NA,NA,0,0.88,1.11,NA,NA,NA,NA,0.22,LGM_0587,LGM_0587_1,FALSE,FALSE
MD96-2048,Calypso Corer,-26.1667,34.0167,660,Indian,NA,NA,NA,0.72,19.92978312,2,NA,NA,10.1002/2014GL059278,NA,Lukas Jonkers,05/02/2019,author,"ignored O. bilobata, Praeorbulina, O. suturalis, Ass. Gq conglomerata, G. parkerae as 0 counts",371,NA,0,0,0,0,1.617250674,1.078167116,0.269541779,0,0,0,22.91105121,3.234501348,9.703504043,0.269541779,0.539083558,0,0,0,6.738544474,0.808625337,0.269541779,0,32.61455526,6.469002695,0.269541779,0.539083558,0,1.886792453,3.504043127,0,0,0,1.347708895,0,0,5.929919137,0,0,0,0,0,0,0,0,0.269541779,0,1.078167116,5.39083558,0,0,0,LGM_0588,LGM_0588_1,FALSE,FALSE
MD96-2048,Calypso Corer,-26.1667,34.0167,660,Indian,NA,NA,NA,0.78,21.14971461,2,NA,NA,10.1002/2014GL059278,NA,Lukas Jonkers,05/02/2019,author,"ignored O. bilobata, Praeorbulina, O. suturalis, Ass. Gq conglomerata, G. parkerae as 0 counts",393,NA,0,0,0.255102041,0,1.530612245,0.255102041,0.510204082,0,0,0,18.1122449,6.37755102,12.24489796,0.510204082,0,0,0,0,7.397959184,1.020408163,0.510204082,0,31.8877551,5.102040816,0,0.765306122,0,1.275510204,1.275510204,0,0.255102041,0,4.591836735,0,0,6.12244898,0,0,0,0,0,0,0,0,0.510204082,0,0.510204082,4.591836735,NA,NA,0,LGM_0588,LGM_0588_2,FALSE,FALSE
MD96-2048,Calypso Corer,-26.1667,34.0167,660,Indian,NA,NA,NA,0.84,22.28367777,2,NA,NA,10.1002/2014GL059278,NA,Lukas Jonkers,05/02/2019,author,"ignored O. bilobata, Praeorbulina, O. suturalis, Ass. Gq conglomerata, G. parkerae as 0 counts",404,NA,0,0,1.237623762,0,1.732673267,0.99009901,1.237623762,0,0,0,18.06930693,4.207920792,15.0990099,0.99009901,0,0,0.247524752,0,8.415841584,0.247524752,0.247524752,0,27.22772277,4.455445545,0.99009901,0,0,0.742574257,3.217821782,0,0.247524752,0,0.742574257,0,0,9.653465347,0,0,0,0,0,0,0,0,1.237623762,0,1.485148515,2.97029703,NA,NA,0,LGM_0588,LGM_0588_3,FALSE,FALSE
MD95-2041,Calypso Corer,37.833333,-9.510833,1123,North Atlantic,NA,NA,NA,3.115,19.227,1,NA,NA,10.1029/2010GM001021,NA,Lukas Jonkers,05/02/2019,https://doi.org/10.1594/PANGAEA.737130,"ignored H. parapelagica [%], T. cristata [%] as 0 counts",NA,NA,0,0,0,0,0,13.62,1.95,0,0,0,7,0,30.74,1.95,0,0,0,0,19.07,3.5,0,0,0,0.39,0,0.78,0,1.17,0,0,7,0,0,0,0,12.84,0,0,0,0,0,0,0,0,1.95,0,0.39,0,NA,NA,0,LGM_0589,LGM_0589_1,FALSE,FALSE
MD95-2041,Calypso Corer,37.833333,-9.510833,1123,North Atlantic,NA,NA,NA,3.215,19.565,1,NA,NA,10.1029/2010GM001021,NA,Lukas Jonkers,05/02/2019,https://doi.org/10.1594/PANGAEA.737130,"ignored H. parapelagica [%], T. cristata [%] as 0 counts",NA,NA,0,0,0,0.28,0,12.54,0.57,0,0,0,7.69,0,26.78,1.42,0,0,0,0,22.51,2.56,0,0,3.7,0,0.85,3.7,0,0.57,0,0,1.71,0,0,0,0,15.1,0,0,0,0,0,0,0,0,0.57,0,0,0,NA,NA,0,LGM_0589,LGM_0589_2,FALSE,FALSE
MD95-2041,Calypso Corer,37.833333,-9.510833,1123,North Atlantic,NA,NA,NA,3.315,19.904,1,NA,NA,10.1029/2010GM001021,NA,Lukas Jonkers,05/02/2019,https://doi.org/10.1594/PANGAEA.737130,"ignored H. parapelagica [%], T. cristata [%] as 0 counts",NA,NA,0,0,0,0,0,8.22,0,0,0,0,6.51,0,25.69,1.03,0,0,0,0,27.74,4.11,0,0,5.14,0,0,2.4,0,1.71,0,0,2.74,0,0,0,0,14.73,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,LGM_0589,LGM_0589_3,FALSE,FALSE
MD95-2041,Calypso Corer,37.833333,-9.510833,1123,North Atlantic,NA,NA,NA,3.415,20.242,1,NA,NA,10.1029/2010GM001021,NA,Lukas Jonkers,05/02/2019,https://doi.org/10.1594/PANGAEA.737130,"ignored H. parapelagica [%], T. cristata [%] as 0 counts",NA,NA,0,0,0,0,0,10.11,0.37,0,0,0,9.74,0,18.72,0,0,0,0,0,25.84,4.12,0,0,6.74,0,0,4.49,0,0.37,0,0,3.75,0,0,0,0,15.73,0,0,0,0,0,0,0,0,0.37,0,0,0,NA,NA,0,LGM_0589,LGM_0589_4,FALSE,FALSE
MD95-2041,Calypso Corer,37.833333,-9.510833,1123,North Atlantic,NA,NA,NA,3.515,20.581,1,NA,NA,10.1029/2010GM001021,NA,Lukas Jonkers,05/02/2019,https://doi.org/10.1594/PANGAEA.737130,"ignored H. parapelagica [%], T. cristata [%] as 0 counts",NA,NA,0,0,0,0,0,8.09,1.16,0,0,0,14.45,0,18.5,2.31,0,0,0,0,27.17,3.47,0,0,4.62,0,0.58,1.73,1.16,0.58,0,0,4.05,0,0,0,0,12.14,0,0,0,0,0,0,0,0,1.16,0,0,0,NA,NA,0,LGM_0589,LGM_0589_5,FALSE,FALSE
MD95-2041,Calypso Corer,37.833333,-9.510833,1123,North Atlantic,NA,NA,NA,3.615,20.919,1,NA,NA,10.1029/2010GM001021,NA,Lukas Jonkers,05/02/2019,https://doi.org/10.1594/PANGAEA.737130,"ignored H. parapelagica [%], T. cristata [%] as 0 counts",NA,NA,0,0,0,0,0,9.46,0,0,0,0,9.25,0,27.1,0,0,0,0,0,26.45,7.74,0,0,2.58,0,0.43,2.37,0,0.22,0,0,1.51,0,0,0,0,12.69,0.22,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,LGM_0589,LGM_0589_6,FALSE,FALSE
MD95-2041,Calypso Corer,37.833333,-9.510833,1123,North Atlantic,NA,NA,NA,3.715,21.258,1,NA,NA,10.1029/2010GM001021,NA,Lukas Jonkers,05/02/2019,https://doi.org/10.1594/PANGAEA.737130,"ignored H. parapelagica [%], T. cristata [%] as 0 counts",NA,NA,0,0,0,0,0,7.83,0,0,0,0,8.5,0,28.63,2.01,0,0,0,0,29.98,4.25,0,0,3.58,0,0.45,0.67,0,0.45,0,0,2.91,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0.22,LGM_0589,LGM_0589_7,FALSE,FALSE
MD95-2041,Calypso Corer,37.833333,-9.510833,1123,North Atlantic,NA,NA,NA,3.815,21.596,1,NA,NA,10.1029/2010GM001021,NA,Lukas Jonkers,05/02/2019,https://doi.org/10.1594/PANGAEA.737130,"ignored H. parapelagica [%], T. cristata [%] as 0 counts",NA,NA,0,0,0,0,0,10.51,0.47,0,0,0,8.64,0,30.84,0,0,0,0,0,15.42,4.44,0,0,9.11,0,0.7,0.23,0.23,0.7,0,0,3.74,0,0,0,0,14.95,0,0,0,0,0,0,0,0,0.47,0,0,0,NA,NA,0,LGM_0589,LGM_0589_8,FALSE,FALSE
MD95-2041,Calypso Corer,37.833333,-9.510833,1123,North Atlantic,NA,NA,NA,3.865,21.766,1,NA,NA,10.1029/2010GM001021,NA,Lukas Jonkers,05/02/2019,https://doi.org/10.1594/PANGAEA.737130,"ignored H. parapelagica [%], T. cristata [%] as 0 counts",NA,NA,0,0,0,0,0,5.55,0.16,0,0,0,8.4,0,38.51,0.48,0,0,0,0,18.7,5.23,0,0,6.02,0,0.32,3.01,0,0.32,0,0,4.75,0,0,0,0,8.56,0,0,0,0,0,0,0,0,0.16,0,0,0,NA,NA,0,LGM_0589,LGM_0589_9,FALSE,FALSE
MD95-2041,Calypso Corer,37.833333,-9.510833,1123,North Atlantic,NA,NA,NA,3.915,21.935,1,NA,NA,10.1029/2010GM001021,NA,Lukas Jonkers,05/02/2019,https://doi.org/10.1594/PANGAEA.737130,"ignored H. parapelagica [%], T. cristata [%] as 0 counts",NA,NA,0,0,0,0,0,10.63,0.65,0,0,0,8.24,0,31.24,0.43,0,0,0,0,19.09,1.74,0,0.22,7.16,0,0.65,1.74,0,0.22,0,0,3.04,0,0,0,0,14.97,0,0,0,0,0,0,NA,0,0.65,0,0,0,NA,NA,0,LGM_0589,LGM_0589_10,FALSE,FALSE
MD95-2041,Calypso Corer,37.833333,-9.510833,1123,North Atlantic,NA,NA,NA,3.965,22.104,1,NA,NA,10.1029/2010GM001021,NA,Lukas Jonkers,05/02/2019,https://doi.org/10.1594/PANGAEA.737130,"ignored H. parapelagica [%], T. cristata [%] as 0 counts",NA,NA,0,0,0,0,0,9.09,0,0,0,0,12.24,0,20.28,0.7,0,0,0,0,24.48,4.2,0,0,5.59,0,0,1.75,0,1.05,0,0,2.45,0,0,0,0,17.83,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0.35,LGM_0589,LGM_0589_11,FALSE,FALSE
MD95-2041,Calypso Corer,37.833333,-9.510833,1123,North Atlantic,NA,NA,NA,4.015,22.273,1,NA,NA,10.1029/2010GM001021,NA,Lukas Jonkers,05/02/2019,https://doi.org/10.1594/PANGAEA.737130,"ignored H. parapelagica [%], T. cristata [%] as 0 counts",NA,NA,0,0,0,0,0,13.18,0,0,0,0,4.47,0,23.06,0.24,0,0,0,0,17.18,2.35,0,0,8.24,0,0.47,2.59,0,0.47,0,0,5.65,0,0,0,0,22.12,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,LGM_0589,LGM_0589_12,FALSE,FALSE
MD95-2041,Calypso Corer,37.833333,-9.510833,1123,North Atlantic,NA,NA,NA,4.065,22.427,1,NA,NA,10.1029/2010GM001021,NA,Lukas Jonkers,05/02/2019,https://doi.org/10.1594/PANGAEA.737130,"ignored H. parapelagica [%], T. cristata [%] as 0 counts",NA,NA,0,0,0,0,0,14.11,0.24,0,0,0,3.89,0,38.69,0,0,0,0,0,16.55,2.43,0,0,3.65,0,0.73,0.73,0,0.24,0,0,6.08,0,0,0,0,12.65,0,0,0,0,0,0,0,0,0.24,0,0,0,NA,NA,0,LGM_0589,LGM_0589_13,FALSE,FALSE
MD95-2041,Calypso Corer,37.833333,-9.510833,1123,North Atlantic,NA,NA,NA,4.115,22.581,1,NA,NA,10.1029/2010GM001021,NA,Lukas Jonkers,05/02/2019,https://doi.org/10.1594/PANGAEA.737130,"ignored H. parapelagica [%], T. cristata [%] as 0 counts",NA,NA,0,0,0,0,0,8.69,0.22,0,0,0,4.68,0,36.08,0.45,0,0,0,0,23.39,4.01,0,0,2.23,0,1.11,0.89,0,0.45,0,0,5.12,0,0,0,0,12.69,0,0,0,0,0,0,0,0,0.22,0,0,0,NA,NA,0,LGM_0589,LGM_0589_14,FALSE,FALSE
MD95-2041,Calypso Corer,37.833333,-9.510833,1123,North Atlantic,NA,NA,NA,4.135,22.643,1,NA,NA,10.1029/2010GM001021,NA,Lukas Jonkers,05/02/2019,https://doi.org/10.1594/PANGAEA.737130,"ignored H. parapelagica [%], T. cristata [%] as 0 counts",NA,NA,0,0,0,0,0,8.01,1.23,0,0,0,5.13,0,31.42,0,0,0,0,0,29.57,3.9,0,0,3.08,0,0.41,1.64,0.21,0.41,0,0,3.9,0,0,0,0,11.09,0,0,0,0,0,0,0,0,1.23,0,0,0,NA,NA,0,LGM_0589,LGM_0589_15,FALSE,FALSE
MD95-2041,Calypso Corer,37.833333,-9.510833,1123,North Atlantic,NA,NA,NA,4.155,22.704,1,NA,NA,10.1029/2010GM001021,NA,Lukas Jonkers,05/02/2019,https://doi.org/10.1594/PANGAEA.737130,"ignored H. parapelagica [%], T. cristata [%] as 0 counts",NA,NA,0,0,0,0,0,9.11,1.27,0,0,0,5.83,0,28.96,0,0,0,0,0,26.59,3.64,0,0,3.64,0,0.73,1.64,0,0.73,0,0,4.01,0,0,0,0,13.84,0,0,0,0,0,0,0,0,1.09,0.18,0,0,NA,NA,0,LGM_0589,LGM_0589_16,FALSE,FALSE
MD95-2041,Calypso Corer,37.833333,-9.510833,1123,North Atlantic,NA,NA,NA,4.175,22.766,1,NA,NA,10.1029/2010GM001021,NA,Lukas Jonkers,05/02/2019,https://doi.org/10.1594/PANGAEA.737130,"ignored H. parapelagica [%], T. cristata [%] as 0 counts",NA,NA,0,0,0,0,0,7.28,1.06,0,0,0,9.27,0,27.95,0.53,0,0,0,0,27.95,1.32,0,0,1.32,0,0.13,1.46,0,0.4,0,0,6.62,0,0,0,0,14.7,0,0,0,0,0,0,0,0,1.06,0,0,0,NA,NA,0,LGM_0589,LGM_0589_17,FALSE,FALSE
MD95-2041,Calypso Corer,37.833333,-9.510833,1123,North Atlantic,NA,NA,NA,4.195,22.827,1,NA,NA,10.1029/2010GM001021,NA,Lukas Jonkers,05/02/2019,https://doi.org/10.1594/PANGAEA.737130,"ignored H. parapelagica [%], T. cristata [%] as 0 counts",NA,NA,0,0,0,0,0,6.98,0.52,0,0,0,9.08,0,32.81,0.87,0,0,0,0,19.02,0.17,0,0,1.4,0,0,1.92,0,1.05,0,0,8.55,0,0,0,0,17.63,0,0,0,0,0,0,0,0,0.52,0,0,0,NA,NA,0,LGM_0589,LGM_0589_18,FALSE,FALSE
MD95-2041,Calypso Corer,37.833333,-9.510833,1123,North Atlantic,NA,NA,NA,4.215,22.889,1,NA,NA,10.1029/2010GM001021,NA,Lukas Jonkers,05/02/2019,https://doi.org/10.1594/PANGAEA.737130,"ignored H. parapelagica [%], T. cristata [%] as 0 counts",NA,NA,0,0,0,0,0,6.25,0.43,0,0,0,10.78,0,22.42,0.22,0,0,0,0,23.28,0.43,0,0,5.82,0,0,3.45,0,0.65,0,0,7.11,0,0,0,0,19.18,0,0,0,0,0,0,0,0,0.43,0,0,0,NA,NA,0,LGM_0589,LGM_0589_19,FALSE,FALSE
MD95-2041,Calypso Corer,37.833333,-9.510833,1123,North Atlantic,NA,NA,NA,4.235,22.951,1,NA,NA,10.1029/2010GM001021,NA,Lukas Jonkers,05/02/2019,https://doi.org/10.1594/PANGAEA.737130,"ignored H. parapelagica [%], T. cristata [%] as 0 counts",NA,NA,0,0,0,0,0,5.63,0.31,0,0,0,8.44,0,28.44,1.25,0,0,0,0,23.75,1.88,0,0,1.88,0,0,4.06,0,0.63,0,0,8.75,0,0,0,0,15,0,0,0,0,0,0,0,0,0.31,0,0,0,NA,NA,0,LGM_0589,LGM_0589_20,FALSE,FALSE
MD06-2986,Calypso Corer,-43.4985,167.9,1477,Pacific,NA,1.98,1.99,1.985,19.217625,2,11.28283481,NA,10.1016/j.marmicro.2011.10.003,NA,Lukas Jonkers,05/02/2019,author,merging of  Gg. Bulloides +  Globigerina sp. follows author,455,NA,0,0,0,0,0,3,27,0,0,0,69,6,82,45,0,0,0,0,98,0,0,0,0,0,0,1,0,0,0,0,97,0,0,0,0,27,0,0,0,0,0,0,0,0,2,25,0,0,NA,NA,0,LGM_0590,LGM_0590_1,TRUE,FALSE
MD06-2986,Calypso Corer,-43.4985,167.9,1477,Pacific,NA,2.3,2.31,2.305,22.077375,2,11.26487866,NA,10.1016/j.marmicro.2011.10.003,NA,Lukas Jonkers,05/02/2019,author,merging of  Gg. Bulloides +  Globigerina sp. follows author,357,NA,0,0,0,0,0,1,31,0,0,0,47,1,49,28,0,0,0,0,124,0,0,0,0,0,0,0,1,0,0,0,56,0,0,0,0,19,0,0,0,0,0,0,0,0,0,31,0,0,NA,NA,0,LGM_0590,LGM_0590_2,TRUE,FALSE
GL-77,gravity corer,-21.20611,-40.04722,1287,South Atlantic,NA,NA,NA,1.08,20.965,2,NA,NA,10.4072/rbp.2016.1.01,NA,Lukas Jonkers,05/02/2019,author,NA,315,NA,0,0,3,1,0,1,8,0,0,0,11,3,1,0,0,0,0,0,3,1,1,19,136,13,13,0,0,0,4,0,1,0,0,0,5,91,0,0,0,0,0,0,NA,0,6,2,2,11,NA,NA,0,LGM_0591,LGM_0591_1,TRUE,FALSE
GL-77,gravity corer,-21.20611,-40.04722,1287,South Atlantic,NA,NA,NA,1.22,23.473491,2,NA,NA,10.4072/rbp.2016.1.01,NA,Lukas Jonkers,05/02/2019,author,NA,322,NA,0,0,10,0,0,0,6,0,0,0,6,0,1,0,1,0,0,0,16,2,1,12,154,8,10,0,0,0,8,0,0,0,2,0,0,85,0,0,0,0,0,0,NA,0,6,0,0,8,0,0,0,LGM_0591,LGM_0591_2,TRUE,FALSE
MD03-2705,Calypso Corer,18.083333,-21.15,3085,North Atlantic,NA,NA,NA,1.22,19.0231294,2,NA,NA,10.1016/j.marmicro.2011.01.004,NA,Lukas Jonkers,06/02/2019,author,"Orbulina: % ORBU + ORBUsut + ORBUbilo, incompta: PCHD + INTERgrade, ignored FLEX as zero counts.",NA,"Contains low numbers of G. hexagonus, which likely reflects a taxonomic error or problems with the chronology.",0,0,0.552486188,0,0,0.368324125,0.552486188,0,0,0,9.023941068,5.893186004,31.67587477,0.368324125,0,0,1.104972376,0,16.7587477,4.788213628,0.368324125,1.289134438,6.261510129,0.920810313,0.184162063,2.209944751,0,0.552486188,1.657458564,0,1.289134438,0,0.73664825,0,0,13.07550645,0,0,0.368324125,0,0,0,NA,0,0.552486188,0,0,0.920810313,NA,NA,0,LGM_0592,LGM_0592_1,FALSE,FALSE
MD03-2705,Calypso Corer,18.083333,-21.15,3085,North Atlantic,NA,NA,NA,1.24,19.13474965,2,NA,NA,10.1016/j.marmicro.2011.01.004,NA,Lukas Jonkers,06/02/2019,author,"Orbulina: % ORBU + ORBUsut + ORBUbilo, incompta: PCHD + INTERgrade, ignored FLEX as zero counts.",NA,"Contains low numbers of G. hexagonus, which likely reflects a taxonomic error or problems with the chronology.",0,0,1.807228916,0.200803213,0,0.602409639,0.401606426,0,0,0,10.84337349,6.626506024,34.93975904,0.200803213,0,0,1.40562249,0,15.46184739,5.220883534,0,1.004016064,4.21686747,2.208835341,0.602409639,1.807228916,0,1.204819277,1.004016064,0,0.200803213,0,1.004016064,0,0,8.835341365,0,0,0.200803213,0,0,0,NA,0,0.401606426,0,0.803212851,1.40562249,NA,NA,0,LGM_0592,LGM_0592_2,FALSE,FALSE
